total_return,cagr,ann_vol,sharpe,sortino,max_drawdown,calmar,final_nav,daily_win_rate,best_day,worst_day,variant,ref_mode,start_frac,full_frac,gamma,min_ref,avg_gross,max_gross,days_gross_over_100,days_gross_over_120,days_any_name_at_13
24.864137374510598,1.0755859172059155,0.3791323005830598,2.073098810858106,3.222149699455083,-0.36713263415694786,2.9296930240914145,25.864137374510598,0.5413402959094865,0.13644515464522852,-0.14254500523551944,dynamic,full_sample,0.0,0.5,0.75,,0.976908166973187,1.1927082962130262,486,0,935
23.57925724825172,1.0519787389731148,0.3723161999299534,2.07413402543222,3.227308546059532,-0.35984328660347653,2.9234357792322125,24.57925724825172,0.5413402959094865,0.1324536564426252,-0.1410162464693513,dynamic,full_sample,0.0,0.5,1.0,,0.9629720524117769,1.17,437,0,935
22.052382365833523,1.0226468775758386,0.36318103972927135,2.0782819856278882,3.240096669964923,-0.3527392822632869,2.899157902159954,23.052382365833523,0.5404699738903395,0.12816692386650702,-0.13830932874566634,dynamic,full_sample,0.0,0.5,1.5,,0.9436163577067486,1.17,381,0,935
21.21299877449225,1.0058746813345145,0.3573689349901866,2.083422831246703,3.253633038999647,-0.3472237961835283,2.8969059505439265,22.21299877449225,0.5387293298520452,0.12618760495465173,-0.13600578047644477,dynamic,full_sample,0.0,0.5,2.0,,0.9308096059455374,1.17,346,0,935
20.35522563173149,0.988219311061763,0.35041914384750195,2.093018101825673,3.279198484422214,-0.33926276842858094,2.9128433857893117,21.35522563173149,0.536118363794604,0.1253181797337398,-0.1323589895663191,dynamic,full_sample,0.0,0.5,3.0,,0.9149015503902497,1.17,297,0,935
19.931200388222294,0.9792878000095673,0.34641546821201563,2.1004400056577652,3.300135755168358,-0.3339185121129309,2.9327149124286143,20.931200388222294,0.5387293298520452,0.1253181797337398,-0.1296765070134623,dynamic,full_sample,0.0,0.5,4.0,,0.9054232744369624,1.17,273,0,935
19.51876550600543,0.970464777537765,0.34199707264951046,2.110307293241826,3.329168667360974,-0.32753089798687285,2.9629716875647576,20.51876550600543,0.5387293298520452,0.1253181797337398,-0.1261843982680368,dynamic,full_sample,0.0,0.5,6.0,,0.8947151177163964,1.17,244,0,935
25.54154569273564,1.0876676895710302,0.3798709514971666,2.0847032129320797,3.2458340258019707,-0.36973930827459733,2.941715054984749,26.54154569273564,0.5413402959094865,0.1405140286455111,-0.14034028779223529,dynamic,full_sample,0.0,0.65,0.5,,0.9764745546403133,1.1770850556744195,462,0,852
23.450109590774247,1.0495533578765186,0.36825215087479757,2.089748361991197,3.262317427612286,-0.3570385499027452,2.9396079447510908,24.450109590774247,0.5404699738903395,0.13421640220291609,-0.13720292960550834,dynamic,full_sample,0.0,0.65,0.75,,0.9523722905705939,1.1679235465393027,346,0,852
22.11273073258933,1.0238343733045667,0.35987663226879874,2.095586723677063,3.2788047697702294,-0.34776308488744434,2.944057083102817,23.11273073258933,0.5395996518711923,0.1304953706409873,-0.13443771766929288,dynamic,full_sample,0.0,0.65,1.0,,0.9344129304442966,1.1672507382927857,284,0,852
20.55777986826094,0.9924373720628485,0.3486684403111823,2.107680390585925,3.310045817074021,-0.33535857355248777,2.9593320413724857,21.55777986826094,0.5378590078328982,0.1268007651267978,-0.12983196500447142,dynamic,full_sample,0.0,0.65,1.5,,0.9094355379491113,1.1659333262580946,210,0,852
19.71236817465057,0.9746233902749006,0.3415372916298033,2.1187360894814273,3.337610038388689,-0.327734030335334,2.973824199085082,20.71236817465057,0.5343777197563099,0.1252812741734709,-0.12620326754350933,dynamic,full_sample,0.0,0.65,2.0,,0.8928742085001077,1.1646526453842667,180,0,852
